FIPS_O,FIPS_D,Week,Pop_flows
46,15,12,1966.0
47,15,12,12701.0
48,15,12,73446.0
49,15,12,97003.0
50,15,12,612.0
51,15,12,33617.0
53,15,12,230182.0
54,15,12,929.0
55,15,12,66829.0
56,15,12,9487.0
1,15,13,10878.0
2,15,13,29915.0
4,15,13,53702.0
5,15,13,3660.0
6,15,13,2084141.0
8,15,13,99589.0
9,15,13,4697.0
10,15,13,7778.0
11,15,13,1243.0
12,15,13,60916.0
13,15,13,38297.0
16,15,13,50204.0
17,15,13,205244.0
18,15,13,47416.0
19,15,13,12919.0
20,15,13,4300.0
21,15,13,22708.0
22,15,13,4465.0
23,15,13,747.0
24,15,13,22927.0
25,15,13,8893.0
26,15,13,158603.0
27,15,13,138715.0
28,15,13,1534.0
29,15,13,20930.0
30,15,13,14998.0
31,15,13,8299.0
32,15,13,133904.0
33,15,13,2322.0
34,15,13,48119.0
35,15,13,6929.0
36,15,13,94022.0
37,15,13,53500.0
38,15,13,4058.0
39,15,13,50577.0
40,15,13,5704.0
41,15,13,78578.0
42,15,13,36962.0
44,15,13,2286.0
45,15,13,15286.0
46,15,13,5298.0
47,15,13,14081.0
48,15,13,45936.0
49,15,13,189103.0
50,15,13,1092.0
51,15,13,53211.0
53,15,13,451006.0
54,15,13,272.0
55,15,13,86246.0
56,15,13,22051.0
1,15,14,4270.0
2,15,14,24235.0
4,15,14,73260.0
5,15,14,3956.0
6,15,14,1948774.0
8,15,14,49607.0
9,15,14,7798.0
10,15,14,10900.0
11,15,14,871.0
12,15,14,43119.0
13,15,14,75117.0
16,15,14,25762.0
17,15,14,54981.0
18,15,14,45593.0
19,15,14,6980.0
20,15,14,7343.0
21,15,14,16811.0
22,15,14,11240.0
24,15,14,10715.0
25,15,14,17212.0
26,15,14,90299.0
27,15,14,52368.0
28,15,14,4292.0
29,15,14,9050.0
30,15,14,14492.0
31,15,14,7601.0
32,15,14,56731.0
33,15,14,1234.0
34,15,14,39898.0
35,15,14,3252.0
36,15,14,34950.0
37,15,14,48639.0
38,15,14,4116.0
39,15,14,28756.0
40,15,14,7874.0
41,15,14,80835.0
42,15,14,12906.0
44,15,14,1799.0
45,15,14,26282.0
46,15,14,1290.0
47,15,14,10610.0
48,15,14,61311.0
49,15,14,193602.0
50,15,14,5334.0
51,15,14,27994.0
53,15,14,778864.0
54,15,14,4352.0
55,15,14,32722.0
56,15,14,3534.0
1,15,15,8933.0
2,15,15,51372.0
4,15,15,76237.0
5,15,15,3387.0
6,15,15,1121442.0
8,15,15,76252.0
9,15,15,17813.0
10,15,15,1480.0
11,15,15,506.0
12,15,15,42013.0
13,15,15,19846.0
16,15,15,31245.0
17,15,15,29536.0
18,15,15,14566.0
19,15,15,6354.0
20,15,15,10065.0
21,15,15,10058.0
22,15,15,4646.0
23,15,15,3647.0
24,15,15,13573.0
25,15,15,58624.0
26,15,15,23830.0
27,15,15,31156.0
28,15,15,4046.0
29,15,15,11612.0
30,15,15,14619.0
31,15,15,5303.0
32,15,15,63571.0
33,15,15,2154.0
34,15,15,16398.0
35,15,15,13133.0
36,15,15,34555.0
37,15,15,25598.0
38,15,15,6552.0
39,15,15,26779.0
40,15,15,11536.0
41,15,15,133025.0
42,15,15,13560.0
44,15,15,881.0
45,15,15,12810.0
46,15,15,233.0
47,15,15,8738.0
48,15,15,94486.0
49,15,15,108156.0
50,15,15,4386.0
51,15,15,24531.0
53,15,15,461476.0
54,15,15,2209.0
55,15,15,20921.0
56,15,15,3073.0
1,15,16,9104.0
2,15,16,45159.0
4,15,16,90188.0
5,15,16,2385.0
6,15,16,871479.0
8,15,16,73567.0
9,15,16,1268.0
11,15,16,1041.0
12,15,16,40926.0
13,15,16,24446.0
16,15,16,28960.0
17,15,16,36621.0
18,15,16,17328.0
19,15,16,5390.0
20,15,16,7434.0
21,15,16,6312.0
22,15,16,8602.0
23,15,16,4505.0
24,15,16,10043.0
25,15,16,82224.0
26,15,16,19928.0
27,15,16,32999.0
28,15,16,4630.0
29,15,16,14935.0
30,15,16,13100.0
31,15,16,5598.0
32,15,16,51338.0
33,15,16,7902.0
34,15,16,12295.0
35,15,16,12702.0
36,15,16,27023.0
37,15,16,25084.0
38,15,16,1465.0
39,15,16,23462.0
40,15,16,10002.0
41,15,16,140901.0
42,15,16,14269.0
44,15,16,1325.0
45,15,16,7861.0
46,15,16,889.0
47,15,16,11834.0
48,15,16,99287.0
49,15,16,112115.0
50,15,16,3950.0
51,15,16,22336.0
53,15,16,250775.0
54,15,16,814.0
55,15,16,18081.0
56,15,16,7144.0
1,15,17,14283.0
2,15,17,31385.0
4,15,17,103201.0
5,15,17,4752.0
6,15,17,930607.0
8,15,17,61776.0
9,15,17,1970.0
10,15,17,685.0
11,15,17,954.0
12,15,17,58506.0
13,15,17,31886.0
16,15,17,32398.0
17,15,17,39062.0
18,15,17,12792.0
19,15,17,4415.0
20,15,17,7628.0
21,15,17,5934.0
22,15,17,6533.0
23,15,17,127.0
24,15,17,19703.0
25,15,17,14203.0
26,15,17,27855.0
27,15,17,35504.0
28,15,17,6189.0
29,15,17,14659.0
30,15,17,10262.0
31,15,17,4573.0
32,15,17,56439.0
33,15,17,9574.0
34,15,17,16459.0
35,15,17,8571.0
36,15,17,37030.0
37,15,17,28588.0
38,15,17,3735.0
39,15,17,24320.0
40,15,17,12414.0
41,15,17,124616.0
42,15,17,15256.0
44,15,17,3999.0
45,15,17,9287.0
46,15,17,2780.0
47,15,17,15753.0
48,15,17,99620.0
49,15,17,119959.0
50,15,17,2976.0
51,15,17,22285.0
53,15,17,229021.0
54,15,17,1452.0
55,15,17,22775.0
56,15,17,3717.0
1,15,18,16523.0
2,15,18,36369.0
4,15,18,120567.0
5,15,18,4209.0
6,15,18,1067816.0
8,15,18,58769.0
9,15,18,4007.0
10,15,18,1017.0
11,15,18,569.0
12,15,18,70854.0
13,15,18,23343.0
16,15,18,36436.0
17,15,18,33874.0
18,15,18,11078.0
19,15,18,5900.0
20,15,18,7857.0
21,15,18,12694.0
22,15,18,4695.0
23,15,18,1486.0
24,15,18,25105.0
25,15,18,15393.0
26,15,18,39055.0
27,15,18,30124.0
28,15,18,4405.0
29,15,18,21248.0
30,15,18,14412.0
31,15,18,5660.0
32,15,18,64483.0
33,15,18,640.0
34,15,18,32194.0
35,15,18,9816.0
36,15,18,38205.0
37,15,18,25798.0
38,15,18,2094.0
39,15,18,27305.0
40,15,18,11347.0
41,15,18,126773.0
42,15,18,24577.0
44,15,18,1726.0
45,15,18,8772.0
46,15,18,3709.0
47,15,18,23792.0
48,15,18,121876.0
49,15,18,143529.0
50,15,18,759.0
51,15,18,30355.0
53,15,18,216570.0
54,15,18,2317.0
55,15,18,13438.0
56,15,18,3239.0
1,15,19,15851.0
2,15,19,37952.0
4,15,19,119267.0
5,15,19,10755.0
6,15,19,1131169.0
8,15,19,61128.0
9,15,19,5548.0
11,15,19,2472.0
12,15,19,84361.0
13,15,19,34250.0
16,15,19,34818.0
17,15,19,46812.0
18,15,19,20794.0
19,15,19,10806.0
20,15,19,9288.0
21,15,19,17444.0
22,15,19,9896.0
23,15,19,1598.0
24,15,19,21459.0
25,15,19,22934.0
26,15,19,41865.0
27,15,19,25777.0
28,15,19,7658.0
29,15,19,18403.0
30,15,19,19189.0
31,15,19,10684.0
32,15,19,73220.0
33,15,19,1158.0
34,15,19,33494.0
35,15,19,10667.0
36,15,19,49538.0
37,15,19,39107.0
38,15,19,4292.0
39,15,19,33056.0
40,15,19,22138.0
41,15,19,145353.0
42,15,19,37359.0
44,15,19,2422.0
45,15,19,12048.0
46,15,19,5477.0
47,15,19,17865.0
48,15,19,137703.0
49,15,19,139511.0
50,15,19,3465.0
51,15,19,32748.0
53,15,19,269098.0
54,15,19,2370.0
55,15,19,17737.0
56,15,19,2538.0
1,15,20,15060.0
2,15,20,37354.0
4,15,20,170205.0
5,15,20,13431.0
6,15,20,1316441.0
8,15,20,87417.0
9,15,20,17107.0
10,15,20,981.0
11,15,20,5719.0
12,15,20,79632.0
13,15,20,46788.0
16,15,20,27142.0
17,15,20,70531.0
18,15,20,24793.0
19,15,20,15238.0
20,15,20,14985.0
21,15,20,21646.0
22,15,20,30423.0
23,15,20,1359.0
24,15,20,25631.0
25,15,20,26221.0
26,15,20,40132.0
27,15,20,35005.0
28,15,20,9846.0
29,15,20,29729.0
30,15,20,14232.0
31,15,20,13010.0
32,15,20,99154.0
33,15,20,4128.0
34,15,20,45493.0
35,15,20,19139.0
36,15,20,58604.0
37,15,20,59906.0
38,15,20,4719.0
39,15,20,37309.0
40,15,20,37406.0
41,15,20,150998.0
42,15,20,34280.0
44,15,20,4936.0
45,15,20,18717.0
46,15,20,7963.0
47,15,20,33389.0
48,15,20,199962.0
49,15,20,109067.0
50,15,20,384.0
51,15,20,43123.0
53,15,20,253611.0
54,15,20,3560.0
55,15,20,20685.0
56,15,20,3352.0
1,15,21,27579.0
2,15,21,69883.0
4,15,21,314459.0
5,15,21,19061.0
6,15,21,1306491.0
8,15,21,153774.0
9,15,21,10524.0
10,15,21,2831.0
11,15,21,8110.0
12,15,21,94455.0
13,15,21,82195.0
16,15,21,35767.0
17,15,21,91742.0
18,15,21,33107.0
19,15,21,12578.0
20,15,21,34930.0
21,15,21,31204.0
22,15,21,40394.0
23,15,21,1946.0
24,15,21,29212.0
25,15,21,22581.0
26,15,21,32491.0
27,15,21,37907.0
28,15,21,23896.0
29,15,21,55232.0
30,15,21,10917.0
31,15,21,25118.0
32,15,21,105858.0
33,15,21,4744.0
34,15,21,31823.0
35,15,21,30259.0
36,15,21,68409.0
37,15,21,49767.0
38,15,21,3978.0
39,15,21,57600.0
40,15,21,44836.0
41,15,21,115603.0
42,15,21,35131.0
44,15,21,4789.0
45,15,21,21596.0
46,15,21,10933.0
47,15,21,61911.0
48,15,21,280532.0
49,15,21,114992.0
50,15,21,1078.0
51,15,21,42882.0
53,15,21,256064.0
54,15,21,5002.0
55,15,21,16739.0
56,15,21,3556.0
1,15,22,48265.0
2,15,22,55673.0
4,15,22,373591.0
5,15,22,28119.0
6,15,22,1798922.0
8,15,22,251498.0
9,15,22,10848.0
10,15,22,2572.0
11,15,22,8527.0
12,15,22,157444.0
13,15,22,147257.0
16,15,22,45557.0
17,15,22,106801.0
18,15,22,42625.0
19,15,22,19745.0
20,15,22,48304.0
21,15,22,32326.0
22,15,22,39212.0
23,15,22,1681.0
24,15,22,40524.0
25,15,22,31594.0
26,15,22,31309.0
27,15,22,33058.0
28,15,22,24546.0
29,15,22,70210.0
30,15,22,11198.0
31,15,22,27332.0
32,15,22,140605.0
33,15,22,4451.0
34,15,22,31206.0
35,15,22,49289.0
36,15,22,75124.0
37,15,22,62413.0
38,15,22,5153.0
39,15,22,101278.0
40,15,22,40332.0
41,15,22,97345.0
42,15,22,36923.0
44,15,22,2242.0
45,15,22,24812.0
46,15,22,13447.0
47,15,22,70527.0
48,15,22,443309.0
49,15,22,161865.0
50,15,22,3204.0
51,15,22,41246.0
53,15,22,204645.0
54,15,22,7715.0
55,15,22,16718.0
56,15,22,13445.0
1,15,23,33656.0
2,15,23,34854.0
4,15,23,333718.0
5,15,23,23986.0
6,15,23,2560091.0
8,15,23,228033.0
9,15,23,15731.0
10,15,23,7531.0
11,15,23,5876.0
12,15,23,220198.0
13,15,23,128800.0
16,15,23,43748.0
17,15,23,136097.0
18,15,23,45610.0
19,15,23,31371.0
20,15,23,37201.0
21,15,23,38546.0
22,15,23,42725.0
23,15,23,3146.0
24,15,23,32234.0
25,15,23,33592.0
26,15,23,34065.0
27,15,23,45975.0
28,15,23,11942.0
29,15,23,61390.0
30,15,23,18631.0
31,15,23,19110.0
32,15,23,175978.0
33,15,23,2522.0
34,15,23,22082.0
35,15,23,40092.0
36,15,23,70614.0
37,15,23,76864.0
38,15,23,2634.0
39,15,23,124254.0
40,15,23,29622.0
41,15,23,102011.0
42,15,23,73406.0
44,15,23,1590.0
45,15,23,26526.0
46,15,23,10022.0
47,15,23,73362.0
48,15,23,504672.0
49,15,23,203775.0
50,15,23,2516.0
51,15,23,48132.0
53,15,23,185554.0
54,15,23,8596.0
55,15,23,46309.0
56,15,23,12724.0
1,15,24,29897.0
2,15,24,36293.0
4,15,24,280799.0
5,15,24,25003.0
8,15,24,183593.0
9,15,24,25244.0
10,15,24,9640.0
11,15,24,8611.0
12,15,24,239745.0
13,15,24,86832.0
16,15,24,59175.0
17,15,24,136728.0
18,15,24,48377.0
19,15,24,29350.0
20,15,24,31236.0
21,15,24,31723.0
22,15,24,29469.0
23,15,24,10148.0
24,15,24,33414.0
25,15,24,44841.0
26,15,24,50888.0
27,15,24,50934.0
28,15,24,12661.0
29,15,24,69123.0
30,15,24,13156.0
31,15,24,17892.0
32,15,24,170865.0
33,15,24,6634.0
34,15,24,33690.0
35,15,24,32482.0
36,15,24,75599.0
37,15,24,92054.0
38,15,24,5328.0
39,15,24,105914.0
40,15,24,38893.0
41,15,24,171736.0
42,15,24,97281.0
44,15,24,2082.0
45,15,24,42524.0
46,15,24,6908.0
47,15,24,55276.0
48,15,24,439530.0
49,15,24,141733.0
50,15,24,3971.0
51,15,24,82470.0
53,15,24,341195.0
54,15,24,11495.0
55,15,24,53327.0
56,15,24,10759.0
1,15,25,32928.0
2,15,25,49195.0
4,15,25,261298.0
5,15,25,29443.0
8,15,25,156174.0
9,15,25,27499.0
10,15,25,8295.0
11,15,25,5269.0
12,15,25,232465.0
13,15,25,89317.0
16,15,25,50381.0
17,15,25,143170.0
18,15,25,62361.0
19,15,25,24574.0
20,15,25,28292.0
21,15,25,31908.0
22,15,25,27309.0
23,15,25,5789.0
24,15,25,45954.0
25,15,25,71973.0
26,15,25,67674.0
27,15,25,51491.0
28,15,25,11185.0
29,15,25,68717.0
30,15,25,15144.0
31,15,25,12465.0
32,15,25,177327.0
33,15,25,13367.0
34,15,25,88800.0
35,15,25,27444.0
36,15,25,82532.0
37,15,25,90326.0
38,15,25,6071.0
39,15,25,93783.0
40,15,25,42517.0
41,15,25,246029.0
42,15,25,117830.0
44,15,25,6991.0
45,15,25,34601.0
46,15,25,7421.0
47,15,25,54728.0
48,15,25,450709.0
49,15,25,108810.0
50,15,25,5327.0
51,15,25,115192.0
53,15,25,575860.0
54,15,25,9586.0
55,15,25,54667.0
56,15,25,6313.0
1,15,26,28202.0
2,15,26,29185.0
4,15,26,230346.0
5,15,26,25161.0
6,15,26,2582947.0
8,15,26,137652.0
9,15,26,13916.0
10,15,26,5293.0
11,15,26,7175.0
12,15,26,189998.0
13,15,26,78895.0
16,15,26,32338.0
17,15,26,117418.0
18,15,26,60727.0
19,15,26,12092.0
20,15,26,28111.0
21,15,26,31178.0
22,15,26,21453.0
23,15,26,4044.0
24,15,26,53401.0
25,15,26,78108.0
26,15,26,69298.0
27,15,26,39017.0
28,15,26,11747.0
29,15,26,50844.0
30,15,26,7209.0
31,15,26,10480.0
32,15,26,125680.0
33,15,26,11200.0
34,15,26,122813.0
35,15,26,31622.0
36,15,26,157139.0
37,15,26,75215.0
38,15,26,2138.0
39,15,26,88214.0
40,15,26,35772.0
41,15,26,161820.0
42,15,26,97863.0
44,15,26,8981.0
45,15,26,29808.0
46,15,26,10657.0
47,15,26,54727.0
48,15,26,413302.0
49,15,26,84826.0
50,15,26,683.0
51,15,26,116213.0
53,15,26,493808.0
54,15,26,7677.0
55,15,26,28622.0
56,15,26,4836.0
1,15,27,25085.0
2,15,27,15118.0
4,15,27,272683.0
5,15,27,19217.0
6,15,27,2723910.0
8,15,27,127814.0
9,15,27,19559.0
10,15,27,1084.0
11,15,27,5013.0
12,15,27,192432.0
13,15,27,68846.0
16,15,27,35061.0
17,15,27,116381.0
18,15,27,52542.0
19,15,27,21427.0
20,15,27,30187.0
21,15,27,17931.0
22,15,27,30313.0
23,15,27,4875.0
24,15,27,42793.0
25,15,27,73517.0
26,15,27,74591.0
27,15,27,43538.0
28,15,27,11806.0
29,15,27,45130.0
30,15,27,10009.0
31,15,27,9502.0
32,15,27,118171.0
33,15,27,12195.0
34,15,27,106924.0
35,15,27,19730.0
36,15,27,162008.0
37,15,27,75545.0
38,15,27,6362.0
39,15,27,90944.0
40,15,27,28603.0
41,15,27,120084.0
42,15,27,84256.0
44,15,27,11862.0
45,15,27,36072.0
46,15,27,6393.0
47,15,27,49775.0
48,15,27,451938.0
49,15,27,107075.0
50,15,27,1817.0
51,15,27,104851.0
53,15,27,377378.0
54,15,27,10395.0
55,15,27,25324.0
56,15,27,2879.0
1,15,28,27150.0
2,15,28,14981.0
4,15,28,312795.0
5,15,28,22329.0
8,15,28,153174.0
9,15,28,28338.0
10,15,28,1267.0
11,15,28,4552.0
12,15,28,215885.0
13,15,28,85778.0
16,15,28,41242.0
17,15,28,136624.0
18,15,28,54137.0
19,15,28,26383.0
20,15,28,29148.0
21,15,28,16518.0
22,15,28,33737.0
23,15,28,5401.0
24,15,28,53179.0
25,15,28,60068.0
26,15,28,47789.0
27,15,28,35905.0
28,15,28,11652.0
29,15,28,46263.0
30,15,28,8969.0
31,15,28,14921.0
32,15,28,139530.0
33,15,28,5979.0
34,15,28,89034.0
35,15,28,16574.0
36,15,28,142835.0
37,15,28,76219.0
38,15,28,4200.0
39,15,28,93660.0
40,15,28,40103.0
41,15,28,127213.0
42,15,28,72654.0
44,15,28,10974.0
45,15,28,40303.0
46,15,28,6190.0
47,15,28,39831.0
48,15,28,464444.0
49,15,28,85377.0
50,15,28,2037.0
51,15,28,96617.0
53,15,28,366064.0
54,15,28,9657.0
55,15,28,28172.0
56,15,28,5753.0
1,15,29,28379.0
2,15,29,21251.0
4,15,29,257887.0
5,15,29,20683.0
8,15,29,161692.0
9,15,29,30393.0
10,15,29,7078.0
11,15,29,5073.0
12,15,29,208858.0
13,15,29,91720.0
16,15,29,45064.0
17,15,29,143268.0
18,15,29,57558.0
19,15,29,32428.0
20,15,29,45758.0
21,15,29,20561.0
22,15,29,36199.0
23,15,29,2227.0
24,15,29,64625.0
25,15,29,46662.0
26,15,29,63711.0
27,15,29,36194.0
28,15,29,12417.0
29,15,29,56230.0
30,15,29,10861.0
31,15,29,19365.0
32,15,29,147759.0
33,15,29,3727.0
34,15,29,90010.0
35,15,29,19901.0
36,15,29,162130.0
37,15,29,69621.0
38,15,29,3664.0
39,15,29,102643.0
40,15,29,36887.0
41,15,29,149520.0
42,15,29,86217.0
44,15,29,9373.0
45,15,29,43411.0
46,15,29,12089.0
47,15,29,35357.0
48,15,29,441181.0
49,15,29,79049.0
50,15,29,3157.0
51,15,29,117609.0
53,15,29,357464.0
54,15,29,3151.0
55,15,29,36977.0
56,15,29,8247.0
1,15,30,26327.0
2,15,30,24278.0
4,15,30,183068.0
5,15,30,20919.0
8,15,30,168178.0
9,15,30,33802.0
10,15,30,16507.0
11,15,30,4928.0
12,15,30,188454.0
13,15,30,71774.0
16,15,30,39635.0
17,15,30,163399.0
18,15,30,42915.0
19,15,30,31505.0
20,15,30,47748.0
21,15,30,21495.0
22,15,30,26161.0
23,15,30,3474.0
24,15,30,84472.0
25,15,30,68033.0
26,15,30,65277.0
27,15,30,38199.0
28,15,30,12320.0
29,15,30,78408.0
30,15,30,11273.0
31,15,30,19111.0
32,15,30,135272.0
33,15,30,3373.0
34,15,30,137023.0
35,15,30,20060.0
36,15,30,170086.0
37,15,30,66665.0
38,15,30,5261.0
39,15,30,85909.0
40,15,30,30895.0
41,15,30,153593.0
42,15,30,84223.0
44,15,30,12193.0
45,15,30,36857.0
46,15,30,4896.0
47,15,30,31857.0
48,15,30,395218.0
49,15,30,72579.0
50,15,30,4788.0
51,15,30,106206.0
53,15,30,339160.0
54,15,30,5373.0
55,15,30,44727.0
56,15,30,7846.0
1,15,31,14061.0
2,15,31,24914.0
4,15,31,109797.0
5,15,31,18175.0
8,15,31,149297.0
9,15,31,52850.0
10,15,31,8840.0
11,15,31,8094.0
12,15,31,184481.0
13,15,31,32359.0
16,15,31,46176.0
17,15,31,153878.0
18,15,31,30320.0
19,15,31,25466.0
20,15,31,31622.0
21,15,31,23151.0
22,15,31,15670.0
23,15,31,2115.0
24,15,31,95213.0
25,15,31,89755.0
26,15,31,75997.0
27,15,31,56736.0
28,15,31,8620.0
29,15,31,79667.0
30,15,31,12855.0
31,15,31,15001.0
32,15,31,103997.0
33,15,31,6383.0
34,15,31,152448.0
35,15,31,23426.0
36,15,31,205674.0
37,15,31,76101.0
38,15,31,5917.0
39,15,31,78728.0
40,15,31,34144.0
41,15,31,142244.0
42,15,31,94117.0
44,15,31,9138.0
45,15,31,26894.0
46,15,31,9376.0
47,15,31,26270.0
48,15,31,328448.0
49,15,31,98541.0
50,15,31,9735.0
51,15,31,90558.0
53,15,31,373782.0
54,15,31,3201.0
55,15,31,46553.0
56,15,31,5671.0
1,15,32,10752.0
2,15,32,22180.0
4,15,32,104448.0
5,15,32,9777.0
6,15,32,2444633.0
8,15,32,107881.0
9,15,32,56043.0
10,15,32,10033.0
11,15,32,6883.0
12,15,32,129809.0
13,15,32,31052.0
16,15,32,42769.0
17,15,32,97901.0
18,15,32,14502.0
19,15,32,21733.0
20,15,32,21541.0
21,15,32,11778.0
22,15,32,5524.0
23,15,32,1494.0
24,15,32,86467.0
25,15,32,111047.0
26,15,32,77208.0
27,15,32,61123.0
28,15,32,6060.0
29,15,32,41362.0
30,15,32,13100.0
31,15,32,5554.0
32,15,32,76718.0
33,15,32,9213.0
34,15,32,124828.0
35,15,32,13989.0
36,15,32,230753.0
37,15,32,61390.0
38,15,32,7487.0
39,15,32,77794.0
40,15,32,23718.0
41,15,32,161439.0
42,15,32,79093.0
44,15,32,5861.0
45,15,32,18305.0
46,15,32,6210.0
47,15,32,20482.0
48,15,32,240919.0
49,15,32,98580.0
50,15,32,7107.0
51,15,32,82672.0
53,15,32,436581.0
54,15,32,2536.0
55,15,32,48566.0
56,15,32,8464.0
1,15,33,8330.0
2,15,33,20248.0
4,15,33,115435.0
5,15,33,4193.0
6,15,33,1758663.0
8,15,33,69881.0
9,15,33,33140.0
10,15,33,7303.0
11,15,33,2497.0
12,15,33,78693.0
13,15,33,34534.0
16,15,33,40631.0
17,15,33,73947.0
18,15,33,17218.0
19,15,33,13770.0
20,15,33,10121.0
21,15,33,10308.0
22,15,33,9757.0
23,15,33,6181.0
24,15,33,72198.0
25,15,33,109934.0
26,15,33,51533.0
27,15,33,65439.0
28,15,33,3858.0
29,15,33,28843.0
30,15,33,15098.0
31,15,33,6270.0
32,15,33,83701.0
33,15,33,8884.0
34,15,33,130463.0
35,15,33,17047.0
36,15,33,216901.0
37,15,33,43765.0
38,15,33,5330.0
39,15,33,42434.0
40,15,33,15269.0
41,15,33,217275.0
42,15,33,72680.0
44,15,33,4742.0
45,15,33,12952.0
46,15,33,3775.0
47,15,33,13524.0
48,15,33,163096.0
49,15,33,85280.0
50,15,33,2025.0
51,15,33,69295.0
53,15,33,485674.0
54,15,33,2687.0
55,15,33,47076.0
56,15,33,6740.0
1,15,34,9720.0
2,15,34,17487.0
4,15,34,108487.0
5,15,34,6268.0
6,15,34,1133571.0
8,15,34,53676.0
9,15,34,14540.0
10,15,34,2214.0
11,15,34,713.0
12,15,34,53363.0
13,15,34,25844.0
16,15,34,27687.0
17,15,34,51070.0
18,15,34,20602.0
19,15,34,3525.0
20,15,34,9587.0
21,15,34,11388.0
22,15,34,7113.0
23,15,34,4992.0
24,15,34,44284.0
25,15,34,52729.0
26,15,34,34304.0
27,15,34,52006.0
28,15,34,3095.0
29,15,34,15008.0
30,15,34,11629.0
31,15,34,7414.0
32,15,34,68296.0
33,15,34,6021.0
34,15,34,133055.0
35,15,34,17301.0
36,15,34,167914.0
37,15,34,24142.0
38,15,34,893.0
39,15,34,28137.0
40,15,34,13506.0
41,15,34,191982.0
42,15,34,41770.0
44,15,34,7745.0
45,15,34,5454.0
46,15,34,1305.0
47,15,34,13963.0
48,15,34,102346.0
49,15,34,56079.0
50,15,34,3185.0
51,15,34,35384.0
53,15,34,373744.0
54,15,34,2460.0
55,15,34,35382.0
56,15,34,3506.0
1,15,35,8685.0
2,15,35,23675.0
4,15,35,103460.0
5,15,35,9022.0
6,15,35,1061687.0
8,15,35,56760.0
9,15,35,3751.0
10,15,35,181.0
11,15,35,1344.0
12,15,35,46561.0
13,15,35,23468.0
16,15,35,27151.0
17,15,35,44885.0
18,15,35,20190.0
19,15,35,8650.0
20,15,35,9654.0
21,15,35,7342.0
22,15,35,7237.0
23,15,35,3936.0
24,15,35,19233.0
25,15,35,23746.0
26,15,35,17049.0
27,15,35,27199.0
28,15,35,2076.0
29,15,35,11062.0
30,15,35,8444.0
31,15,35,6459.0
32,15,35,56246.0
33,15,35,2384.0
34,15,35,72104.0
35,15,35,14328.0
36,15,35,102812.0
37,15,35,18696.0
38,15,35,1206.0
39,15,35,36851.0
40,15,35,10558.0
41,15,35,128079.0
42,15,35,26102.0
44,15,35,3872.0
45,15,35,7902.0
46,15,35,1183.0
47,15,35,16554.0
48,15,35,104606.0
49,15,35,54822.0
50,15,35,272.0
51,15,35,35361.0
53,15,35,215217.0
54,15,35,845.0
55,15,35,15661.0
56,15,35,3478.0
1,15,36,8839.0
2,15,36,27542.0
4,15,36,95892.0
5,15,36,11099.0
6,15,36,1050998.0
8,15,36,64951.0
9,15,36,6138.0
10,15,36,927.0
11,15,36,3613.0
12,15,36,62174.0
13,15,36,24633.0
16,15,36,17866.0
17,15,36,44317.0
18,15,36,17880.0
19,15,36,12390.0
20,15,36,13151.0
21,15,36,7696.0
22,15,36,8443.0
23,15,36,3625.0
24,15,36,18107.0
25,15,36,15534.0
26,15,36,18757.0
27,15,36,16215.0
28,15,36,1811.0
29,15,36,19566.0
30,15,36,16117.0
31,15,36,6836.0
32,15,36,57166.0
33,15,36,3019.0
34,15,36,17505.0
35,15,36,10324.0
36,15,36,59841.0
37,15,36,22053.0
38,15,36,2667.0
39,15,36,30531.0
40,15,36,14331.0
41,15,36,100247.0
42,15,36,17717.0
44,15,36,4385.0
45,15,36,8885.0
46,15,36,595.0
47,15,36,19250.0
48,15,36,125225.0
49,15,36,58297.0
50,15,36,4042.0
51,15,36,30017.0
53,15,36,162786.0
54,15,36,2611.0
55,15,36,8356.0
56,15,36,3853.0
1,15,37,9176.0
2,15,37,16064.0
4,15,37,72713.0
5,15,37,10501.0
6,15,37,916438.0
8,15,37,49090.0
9,15,37,13537.0
10,15,37,1123.0
11,15,37,2475.0
12,15,37,48674.0
13,15,37,33677.0
16,15,37,15465.0
17,15,37,36982.0
18,15,37,10632.0
19,15,37,10087.0
20,15,37,11065.0
21,15,37,9492.0
22,15,37,12735.0
23,15,37,422.0
24,15,37,15169.0
25,15,37,10471.0
26,15,37,23532.0
27,15,37,20309.0
28,15,37,2244.0
29,15,37,18657.0
30,15,37,8311.0
31,15,37,6077.0
32,15,37,54530.0
33,15,37,2461.0
34,15,37,13906.0
35,15,37,7207.0
36,15,37,42858.0
37,15,37,21981.0
38,15,37,1475.0
39,15,37,20930.0
40,15,37,13820.0
41,15,37,69357.0
42,15,37,16355.0
44,15,37,6245.0
45,15,37,8015.0
46,15,37,1303.0
47,15,37,19111.0
48,15,37,104069.0
49,15,37,61302.0
50,15,37,797.0
51,15,37,30882.0
53,15,37,133673.0
54,15,37,3501.0
55,15,37,11281.0
56,15,37,1516.0
1,15,38,9274.0
2,15,38,17462.0
4,15,38,90769.0
5,15,38,6047.0
6,15,38,992473.0
8,15,38,47053.0
9,15,38,7242.0
10,15,38,1698.0
11,15,38,1263.0
12,15,38,43767.0
13,15,38,54373.0
16,15,38,20788.0
17,15,38,39662.0
18,15,38,15331.0
19,15,38,6456.0
20,15,38,11273.0
21,15,38,8338.0
22,15,38,10377.0
23,15,38,1059.0
24,15,38,17075.0
